Query, response, time
909, 1, 0.0014299
910, 1, 0.0025599
911, 0, 4.09e-05
912, 0, 0.0012709
913, 0, 0.0001189
914, 0, 0.0004199
915, 1, 0.0079309
916, 0, 6.89e-05
917, 0, 5.69e-05
918, 0, 6.09e-05
919, 1, 0.0063049
920, 0, 4.79e-05
921, 0, 0.0189639
922, 0, 4.79e-05
923, 0, 3.39e-05
924, 1, 0.0029279
925, 0, 4.99e-05
926, 0, 8.79e-05
927, 0, 3.29e-05
928, 0, 7.29e-05
929, 0, 7.79e-05
930, 0, 4.79e-05
931, 0, 4.49e-05
932, 0, 6.89e-05
933, 0, 0.0118509
934, 0, 5.19e-05
935, 0, 3.39e-05
936, 0, 7.09e-05
937, 0, 3.69e-05
938, 1, 0.0108329
939, 0, 4.39e-05
940, 0, 0.0348949
941, 0, 0.0003509
942, 0, 3.39e-05
943, 1, 0.0041419
944, 0, 0.0439109
945, 0, 8.09e-05
946, 0, 8.39e-05
947, 0, 5.59e-05
948, 0, 0.0003419
949, 0, 8.39e-05
950, 0, 4.69e-05
951, 0, 0.0001039
952, 0, 6.99e-05
953, 0, 5.39e-05
954, 1, 0.0019639
955, 0, 7.89e-05
956, 0, 4.69e-05
957, 1, 0.0188619
958, 0, 5.69e-05
959, 0, 0.0001289
960, 0, 0.0007069
961, 0, 0.0001269
962, 0, 0.0021369
963, 0, 5.19e-05
964, 0, 7.49e-05
965, 1, 0.0018829
966, 1, 0.0124139
967, 0, 0.0003269
968, 0, 4.79e-05
969, 0, 0.0001119
970, 0, 0.0006769
971, 0, 0.0034459
972, 0, 5.39e-05
973, 0, 7.59e-05
974, 1, 0.0047619
975, 0, 6.19e-05
976, 0, 4.99e-05
977, 0, 4.39e-05
978, 1, 0.0055789
979, 0, 6.09e-05
980, 1, 0.0014349
981, 0, 3.49e-05
982, 0, 3.89e-05
983, 0, 4.49e-05
984, 1, 0.0045789
985, 1, 0.0030799
986, 0, 4.59e-05
987, 0, 0.0008439
988, 1, 0.0058009
989, 0, 6.39e-05
990, 0, 0.0001189
991, 0, 7.89e-05
992, 0, 4.49e-05
993, 0, 6.09e-05
994, 0, 0.0001029
995, 0, 8.89e-05
996, 0, 4.79e-05
997, 0, 0.0017569
998, 0, 4.29e-05
999, 1, 0.0028379
1000, 0, 4.89e-05
1001, 1, 0.0050239
1002, 0, 4.09e-05
1003, 0, 0.0001499
1004, 0, 9.39e-05
1005, 0, 5.79e-05
1006, 0, 4.39e-05
1007, 1, 0.0017329
1008, 1, 0.0004069
1009, 0, 6.49e-05
1010, 0, 9.09e-05
1011, 0, 0.0009179
1012, 0, 0.0026849
1013, 0, 6.99e-05
1014, 0, 6.69e-05
1015, 0, 7.99e-05
1016, 0, 7.79e-05
1017, 0, 4.39e-05
1018, 0, 7.29e-05
1019, 0, 5.59e-05
1020, 0, 4.19e-05
1021, 1, 0.0025799
1022, 0, 4.29e-05
1023, 0, 0.0004789
1024, 0, 4.09e-05
