Query, response, time
615, 0, 5.494e-05
616, 0, 0.00104794
617, 0, 9.94e-06
618, 1, 0.00052294
619, 0, 8.94e-06
620, 0, 4.194e-05
621, 0, 0.00721394
622, 0, 6.994e-05
623, 1, 0.00159194
624, 0, 9.94e-06
625, 0, 2.994e-05
626, 1, 0.00306594
627, 0, 3.194e-05
628, 0, 0.00637794
629, 1, 0.00106794
630, 0, 2.094e-05
631, 1, 0.00116794
632, 1, 0.00395794
633, 1, 0.00023194
634, 0, 2.394e-05
635, 1, 0.00522894
636, 1, 0.00194694
637, 1, 0.00366694
638, 1, 0.00189994
639, 0, 8.894e-05
640, 0, 0.0133409
641, 1, 0.00209494
642, 0, 4.894e-05
643, 0, 4.994e-05
644, 1, 0.00042094
645, 0, 0.00018694
646, 1, 0.00184394
647, 0, 1.194e-05
648, 1, 0.00255294
649, 0, 3.994e-05
650, 0, 1.094e-05
651, 0, 9.94e-06
652, 1, 0.00204494
653, 0, 0.0119179
654, 1, 0.00332394
655, 1, 0.00347394
656, 0, 2.394e-05
657, 1, 0.00346194
658, 1, 0.00569294
659, 0, 0.00852394
660, 0, 1.894e-05
661, 0, 3.894e-05
662, 0, 0.00675994
663, 1, 0.00296694
664, 0, 4.494e-05
665, 0, 8.94e-06
666, 0, 0.00021494
667, 0, 8.94e-06
668, 1, 0.00304094
669, 0, 9.94e-06
670, 0, 9.94e-06
671, 1, 0.00161494
672, 1, 0.00058994
673, 0, 4.794e-05
674, 1, 0.00086594
675, 0, 8.94e-06
676, 0, 8.94e-06
677, 1, 0.00058594
678, 0, 9.94e-06
679, 0, 7.94e-06
680, 0, 2.694e-05
681, 0, 1.394e-05
682, 0, 0.00030994
683, 1, 0.00279894
684, 0, 8.94e-06
685, 0, 8.94e-06
686, 1, 0.00083694
687, 1, 0.00792694
688, 0, 2.994e-05
689, 0, 8.94e-06
690, 1, 0.00104994
691, 0, 3.494e-05
692, 0, 5.394e-05
693, 0, 0.00010694
694, 1, 0.00212894
695, 0, 5.494e-05
696, 0, 8.94e-06
697, 1, 0.00149794
698, 0, 9.94e-06
699, 0, 8.94e-06
700, 0, 2.594e-05
701, 1, 0.00076294
702, 1, 0.00030294
703, 0, 9.94e-06
704, 0, 8.94e-06
705, 0, 8.94e-06
706, 1, 0.00610994
707, 0, 1.094e-05
708, 1, 0.00167794
709, 0, 9.894e-05
710, 0, 7.494e-05
711, 0, 9.094e-05
712, 1, 0.00298694
713, 0, 9.94e-06
714, 0, 2.494e-05
715, 0, 1.194e-05
716, 1, 0.00435594
717, 0, 9.94e-06
718, 1, 0.00219894
719, 0, 3.494e-05
720, 0, 9.94e-06
721, 0, 8.94e-06
722, 0, 8.94e-06
723, 0, 8.94e-06
724, 0, 0.00769394
725, 0, 1.094e-05
726, 1, 0.00082594
727, 0, 9.94e-06
728, 0, 7.94e-06
729, 0, 4.994e-05
730, 0, 8.94e-06
731, 0, 0.00762094
732, 0, 9.94e-06
733, 0, 0.00096194
734, 1, 0.00184394
735, 1, 0.00047994
736, 0, 0.00090094
737, 0, 8.94e-06
738, 0, 8.94e-06
739, 0, 8.94e-06
740, 1, 0.00161894
741, 0, 9.94e-06
742, 0, 2.094e-05
743, 0, 0.00013294
744, 0, 9.94e-06
745, 0, 4.094e-05
746, 1, 0.00080994
747, 0, 5.794e-05
748, 0, 8.94e-06
749, 0, 0.00011594
750, 1, 0.00363594
751, 1, 0.00031594
752, 0, 5.794e-05
753, 0, 8.94e-06
754, 1, 0.00105594
755, 1, 0.00247194
756, 0, 0.00012294
757, 0, 3.194e-05
758, 0, 3.594e-05
759, 1, 0.00075794
760, 0, 0.00017194
761, 0, 8.94e-06
762, 1, 0.00177594
763, 1, 0.00061894
764, 1, 0.00298294
765, 0, 8.94e-06
766, 0, 8.94e-06
767, 0, 8.94e-06
768, 1, 0.00044394
769, 0, 4.194e-05
770, 1, 0.00095694
771, 0, 1.094e-05
772, 1, 0.00330994
773, 1, 0.00078694
774, 0, 3.794e-05
775, 0, 8.94e-06
776, 0, 8.94e-06
777, 1, 0.00064394
778, 1, 0.00487094
779, 0, 3.394e-05
780, 1, 0.00115394
781, 0, 0.00817794
782, 1, 0.00228394
783, 0, 5.394e-05
784, 0, 8.94e-06
785, 1, 0.00023694
786, 1, 0.00113194
787, 0, 9.94e-06
788, 0, 4.194e-05
789, 1, 0.00231494
790, 0, 6.194e-05
791, 0, 8.94e-06
792, 0, 7.94e-06
793, 0, 8.94e-06
794, 1, 0.00045494
795, 0, 0.00799194
796, 1, 0.00123494
797, 1, 0.00163194
798, 1, 0.00275294
799, 0, 8.94e-06
800, 0, 8.94e-06
801, 0, 8.94e-06
802, 0, 7.94e-06
803, 0, 2.294e-05
804, 0, 9.94e-06
805, 0, 0.00016694
806, 1, 0.00057694
807, 0, 7.094e-05
808, 0, 0.00977594
809, 0, 1.094e-05
810, 1, 0.00084494
811, 0, 1.094e-05
812, 0, 0.00150694
813, 0, 1.994e-05
814, 0, 8.94e-06
815, 0, 0.00237494
816, 0, 8.694e-05
817, 0, 0.00447294
818, 1, 0.00102294
819, 0, 1.094e-05
820, 0, 0.00061994
821, 0, 0.00710894
822, 0, 1.094e-05
823, 0, 9.94e-06
824, 1, 0.00131694
825, 0, 3.594e-05
826, 0, 5.194e-05
827, 0, 2.894e-05
828, 0, 7.94e-06
829, 1, 0.0175419
830, 1, 0.00101394
831, 0, 4.094e-05
832, 0, 8.94e-06
833, 1, 0.00081294
834, 0, 0.00218694
835, 0, 4.894e-05
836, 0, 9.94e-06
837, 0, 3.694e-05
838, 1, 0.00092894
839, 0, 0.00029094
840, 1, 0.00248494
841, 0, 9.94e-06
842, 1, 0.00114794
843, 0, 8.94e-06
844, 0, 4.194e-05
845, 0, 8.94e-06
846, 0, 2.194e-05
847, 1, 0.00286494
848, 1, 0.00052094
849, 0, 9.94e-06
850, 0, 8.94e-06
851, 0, 0.00014294
852, 0, 0.00125594
853, 0, 9.94e-06
854, 1, 0.00353394
855, 0, 8.94e-06
856, 0, 2.294e-05
857, 1, 0.00087494
858, 0, 9.94e-06
859, 0, 4.294e-05
860, 0, 3.694e-05
861, 0, 4.394e-05
862, 0, 8.94e-06
863, 1, 0.00099894
864, 0, 4.294e-05
865, 0, 9.94e-06
866, 0, 8.94e-06
867, 1, 0.00125594
868, 0, 9.94e-06
869, 0, 2.194e-05
870, 0, 5.294e-05
871, 0, 8.94e-06
872, 1, 0.00073794
873, 1, 0.00049894
874, 0, 2.794e-05
875, 0, 8.94e-06
876, 1, 0.00285894
877, 0, 4.394e-05
878, 0, 8.94e-06
879, 0, 6.294e-05
880, 1, 0.00216794
881, 1, 0.00195694
882, 0, 9.94e-06
883, 0, 8.94e-06
884, 1, 0.00175494
885, 0, 0.00011394
886, 0, 8.394e-05
887, 1, 0.00040594
888, 1, 0.00107294
889, 1, 0.00018594
890, 0, 4.894e-05
891, 0, 7.094e-05
892, 1, 0.00197794
893, 0, 1.794e-05
894, 0, 2.494e-05
895, 0, 8.94e-06
896, 0, 8.94e-06
897, 1, 0.00035094
898, 0, 0.00022494
899, 0, 8.94e-06
